   0.0000000000000000        0.0000000000000000        0.0000000000000000                1           8           1           2           1   (8.14153194244546188E-017,5.47427135205079234E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1           8           1           3           1 (-2.83287321447145859E-016,-7.47739715304176870E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1           8           2           1           1  (2.07788768957477971E-005,-1.95982873596022705E-005)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1           8           2           2           1  (4.42090380470547533E-003,-4.16994148445053604E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1           8           2           3           1  (-4.40012444116290227E-003,4.15034273596303228E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1           9           1           1           1   (1.35385255852792001E-016,2.08712421388579969E-009)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1           9           1           2           1 (-7.28795443548521929E-017,-4.17510498334614911E-009)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1           9           1           3           1  (-4.29901048455389051E-016,2.08796933194188992E-009)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1           9           2           1           1 (-1.13424750318323912E-003,-1.00881487879786978E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1           9           2           2           1 (-2.24102878762609287E-004,-1.99326226342422513E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1           9           2           3           1 (-2.10010494670961857E-004,-1.86790440208534168E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          10           1           1           1  (2.29883937089940518E-016,-4.81586584832439611E-009)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          10           1           2           1 (-3.94711847714274906E-017,-8.43242501464255151E-009)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          10           1           3           1 (-5.94107158439406478E-017,-1.20491681656564849E-008)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          10           2           1           1 (-8.34078643540444708E-006,-7.41863744814445086E-005)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          10           2           2           1   (7.76314873789989970E-004,6.90463635973221322E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          10           2           3           1 (-7.84043804260084747E-004,-6.97338889447721849E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          11           1           1           1   (3.34229162268749999E-017,1.45375061239791824E-008)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          11           1           2           1  (-4.73795996050766173E-017,3.97271297478716211E-008)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          11           1           3           1  (3.88304123086615412E-017,-5.42693566431046718E-008)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          11           2           1           1 (-6.91214517847451443E-005,-1.80080584733935747E-005)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          11           2           2           1 (-1.47066994646586676E-002,-3.83109537850735487E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          11           2           3           1   (1.46375759068286850E-002,3.81308678736960163E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          12           1           1           1 (-5.89234997208204270E-017,-7.19322454712015439E-008)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          12           1           2           1 (-7.55961121032952201E-017,-1.96500878437687707E-007)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          12           1           3           1   (1.32057331491511499E-017,2.68354085845321556E-007)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          12           2           1           1  (-3.49777325132860639E-004,2.68295643034315023E-004)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          12           2           2           1  (-7.44179734116609121E-002,5.70851532528372299E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          12           2           3           1  (7.40681961731200350E-002,-5.68168576804695263E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          13           1           1           1   (2.14516150177083907E-017,5.07602768332553289E-007)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          13           1           2           1  (-2.39201805369139151E-017,1.97145331832295069E-007)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          13           1           3           1  (1.22182934942232687E-018,-1.13197412998612805E-007)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          13           2           1           1 (-6.91640369936321470E-005,-2.65138891676904020E-004)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          13           2           2           1   (1.10951093700382419E-002,4.25276124824677179E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          13           2           3           1 (-1.11107141836483663E-002,-4.25874253275381198E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          14           1           1           1  (8.98315442776834406E-018,-1.79214013442510341E-007)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          14           1           2           1   (4.27843942039700003E-018,3.58431305425171453E-007)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          14           1           3           1 (-2.58876904759852350E-017,-1.79214340890895591E-007)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          14           2           1           1 (-8.52569242910986361E-003,-3.26780860545090451E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          14           2           2           1 (-1.07495548517505292E-002,-4.12040506734291934E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          14           2           3           1 (-1.06606795740289591E-002,-4.08633545034609372E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          15           1           1           1 (-1.91602367863725807E-017,-1.89759082190702338E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          15           1           2           1  (1.59963815954031504E-017,-5.18526289549535446E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          15           1           3           1  (-2.27479292230412584E-017,7.08337199129553535E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          15           2           1           1 (-3.73219100121228303E-005,-1.29345350212778376E-004)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          15           2           2           1 (-7.94156427141829054E-003,-2.75201290512443464E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          15           2           3           1   (7.90424034467381367E-003,2.73907768805560226E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          16           1           1           1   (5.26305519914685184E-017,2.40916411660333923E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          16           1           2           1   (2.81181727183227135E-018,6.58104908698853713E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          16           1           3           1 (-9.86631754300172426E-018,-8.98721403001231101E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          16           2           1           1  (-4.53040163081938618E-005,7.46964671494015908E-005)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          16           2           2           1  (4.49260683506244318E-002,-7.40764769347811852E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          16           2           3           1  (-4.54616412546876777E-002,7.49595062093035280E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          17           1           1           1       (9.35987415393424116E-018,-0.17973503204710886)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          17           1           2           1  (2.12553817132128301E-017,-6.57740662701821466E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          17           1           3           1  (-1.29461217353242449E-017,4.81465242283236686E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          17           2           1           1       (9.14643844057254074E-002,-0.15081138895997417)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          17           2           2           1  (-1.30055767947357750E-002,2.14444105654177930E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          17           2           3           1  (-1.33671066250915099E-002,2.20404819400484564E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          18           1           1           1   (3.18820519421474799E-018,6.57884496866561752E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          18           1           2           1       (1.50811586878515973E-017,-0.13157120909563658)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          18           1           3           1   (4.79965501320421458E-018,6.57847253119271669E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          18           2           1           1  (2.64309764903564864E-005,-3.57393339096498397E-005)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          18           2           2           1  (5.62303438839019138E-003,-7.60375323080273152E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          18           2           3           1  (-5.59660682044502925E-003,7.56801856975460648E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          19           1           1           1 (-1.14116912786176156E-017,-4.24819128323304087E-008)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          19           1           2           1  (7.52104450971471354E-019,-1.16066433436977373E-007)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          19           1           3           1   (1.54371242734023463E-017,1.58555069532105507E-007)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          19           2           1           1   (1.32217105261716455E-006,1.55509792687878734E-004)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          19           2           2           1   (2.82175375559839590E-004,3.30870873625763035E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          19           2           3           1 (-2.80853109484740897E-004,-3.29315711313700674E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          20           1           1           1  (-2.74181078499903979E-018,2.20238765216782071E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          20           1           2           1 (-1.07770774317783063E-016,-4.40547967407476856E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          20           1           3           1   (1.32532659386083590E-017,2.20298228019280475E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          20           2           1           1  (-7.62077583113113244E-005,1.11294338871919737E-004)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          20           2           2           1  (-6.83374943284930769E-003,9.97598897021171466E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          20           2           3           1  (6.72768686518405729E-003,-9.82110978790826962E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          21           1           1           1  (-4.34100366638582406E-017,5.90083658040732725E-004)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          21           1           2           1  (-8.63634246917522554E-017,4.40563810995568857E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          21           1           3           1   (6.81000684245573684E-017,8.22104336600471518E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          21           2           1           1  (-7.31048980832456601E-003,1.06720131343303777E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          21           2           2           1  (-4.35943268326371806E-003,6.36387344286398760E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          21           2           3           1  (-4.50873451207906093E-003,6.58175398348701934E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          22           1           1           1  (-6.46302866673269429E-017,5.30869964759531761E-008)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          22           1           2           1  (-8.36144805824675030E-017,1.44894663009366275E-007)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          22           1           3           1  (2.53703805376334042E-017,-1.97759053169217964E-007)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          22           2           1           1   (3.89389733121917742E-005,1.06297304076130583E-004)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          22           2           2           1   (8.28550881032840900E-003,2.26163320440411209E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          22           2           3           1 (-8.24656770912092323E-003,-2.25100290499372357E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          23           1           1           1  (1.54065710106099600E-017,-4.03085166379619288E-007)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          23           1           2           1  (3.54482283110557906E-017,-1.44398006933665454E-007)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          23           1           3           1   (4.40393205868261292E-017,1.13414856528450999E-007)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          23           2           1           1  (4.19238955456299744E-005,-1.37678097532345500E-004)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          23           2           2           1  (-1.05140086209221609E-002,3.45321406872436121E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          23           2           3           1  (1.05591592766810637E-002,-3.46804112351274119E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          24           1           1           1  (-1.69483684661198499E-017,1.48871725927005741E-007)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          24           1           2           1  (2.12015515778437290E-017,-2.98310049417041749E-007)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          24           1           3           1  (-1.22371224396870047E-017,1.49136815779093928E-007)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          24           2           1           1  (1.23990939240446185E-002,-4.07231362499968497E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          24           2           2           1  (5.88804168751679187E-003,-1.93389819373217461E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          24           2           3           1  (5.81356917421323519E-003,-1.90944060352170805E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          25           1           1           1 (-1.91584533413786862E-017,-1.31755721229048911E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          25           1           2           1  (7.32154434819720622E-018,-3.60029172026007233E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                1          25           1           3           1  (-3.28806974858685968E-018,4.91820878557455293E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          25           2           1           1 (-2.17548751042527608E-003,-3.83994352127778674E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          25           2           2           1   (4.00793550148525936E-003,1.47701400907585441E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                1          25           2           3           1 (-8.45750845515921661E-003,-2.80417883894993475E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           1           1           1           1   (7.85733098851236797E-017,5.69653023469732331E-014)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           1           1           2           1   (2.41162993701985401E-016,4.14228986741221316E-014)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           1           1           3           1  (1.55395228080600608E-016,-6.07993295800498303E-015)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           1           2           1           1  (1.26767787219782702E-005,-3.35995928976362124E-010)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           1           2           2           1  (-1.33905867031587265E-003,4.51131574276574159E-010)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           1           2           3           1  (1.35173547997474936E-003,-7.87188396870077038E-010)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           2           1           1           1  (-9.92082719916832410E-016,1.04709611918666397E-017)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           2           1           2           1 (-1.20359265427651083E-015,-6.69304506479561816E-018)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           2           1           3           1  (2.26442293854346003E-016,-1.18579549356183668E-017)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           2           2           1           1   (2.83640867477715029E-003,1.51088612478236397E-017)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           2           2           2           1 (-4.95151228533794634E-004,-8.18959092771897591E-017)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           2           2           3           1 (-5.17108349208443910E-004,-5.97868570173535669E-018)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           3           1           1           1 (-5.10414370062919987E-016,-4.59557272573546761E-010)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           3           1           2           1  (-6.39222802173606384E-016,3.36434980245553839E-010)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           3           1           3           1  (-1.08698681319920481E-015,1.23036860248982029E-010)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           3           2           1           1 (-2.54799125457717390E-003,-2.70349512746505521E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           3           2           2           1 (-1.26498809744826244E-003,-1.34219112249873030E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           3           2           3           1 (-1.28299457617750520E-003,-1.36129554288335047E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           4           1           1           1   (5.72862586881419880E-017,5.65192400857393758E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           4           1           2           1  (-8.20464737797656728E-017,3.02878480700091105E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           4           1           3           1  (-1.37150565266624895E-016,4.05922092578027459E-004)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           4           2           1           1  (5.79263903361137414E-004,-2.46917196803819348E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           4           2           2           1  (6.83527272963544634E-004,-2.91359831443039653E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           4           2           3           1  (6.90754572392799303E-004,-2.94440271638764326E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           5           1           1           1   (1.43608239583312085E-016,1.51419342063281010E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           5           1           2           1 (-7.39757004386627648E-017,-3.02903303582631196E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           5           1           3           1  (-5.00326735916377222E-017,1.51472326724482451E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           5           2           1           1  (7.00654766619358479E-007,-2.98427310524256029E-006)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           5           2           2           1  (7.36713077832685994E-004,-3.14031717252138921E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           5           2           3           1  (-7.25595966697969823E-004,3.09293034003423452E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           6           1           1           1  (-7.52037360071369795E-017,5.47371085621132028E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           6           1           2           1  (2.87575559322172886E-016,-1.09484428934934000E-002)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           6           1           3           1  (-7.34600003177171459E-017,5.47470655407957234E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           6           2           1           1   (2.24370034967701342E-003,6.15053193688013282E-004)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           6           2           2           1   (5.27634660559475263E-003,1.44638224070626066E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           6           2           3           1   (5.37793554689979057E-003,1.47422848743929700E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           7           1           1           1  (-2.12443201225076085E-017,4.00779031369854089E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           7           1           2           1 (-4.18656125435299281E-017,-5.47494909404567555E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           7           1           3           1 (-5.75495582099083893E-017,-1.49560925178775228E-002)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           7           2           1           1 (-3.19067540451196952E-006,-8.76243399849452667E-007)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           7           2           2           1 (-4.45579284659163109E-003,-1.22145545588931087E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           7           2           3           1   (4.28621906677211905E-003,1.17496719968812721E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           8           1           1           1   (1.01938706091631622E-016,7.47899748510334316E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           8           1           2           1 (-1.04090506330504896E-017,-5.47451797141124651E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           8           1           3           1  (2.99213041587105537E-016,-2.00399100740147450E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           8           2           1           1  (5.09278102945080052E-003,-4.80368058381877051E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           8           2           2           1  (2.52839547325424928E-003,-2.38486616509193602E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           8           2           3           1  (2.56438398391459427E-003,-2.41881351654920675E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           9           1           1           1  (-3.89465584108210695E-016,1.20482049679606816E-008)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           9           1           2           1  (-8.23380837108240362E-016,8.43257769697410005E-009)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2           9           1           3           1  (-7.10214420470991425E-016,4.81710390123967268E-009)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           9           2           1           1   (7.93461864598634953E-006,7.05639226500527628E-005)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           9           2           2           1 (-7.75907970682581673E-004,-6.90102519739883152E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2           9           2           3           1   (7.84452682221585583E-004,6.97702322243408217E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2          10           1           1           1  (1.61266542078021402E-016,-2.08774324809218968E-009)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2          10           1           2           1   (5.93756857689401122E-017,4.17596270436365086E-009)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2          10           1           3           1 (-5.77611198041035606E-017,-2.08842208458325006E-009)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2          10           2           1           1 (-6.67497167274293778E-004,-5.93682866376197584E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2          10           2           2           1 (-6.90867778203992414E-004,-6.14458677077714312E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2          10           2           3           1 (-6.76771316497460241E-004,-6.01922946149444603E-003)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2          11           1           1           1  (-2.94408505994134058E-017,5.42677362761809242E-008)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2          11           1           2           1 (-3.27079709981369962E-017,-3.97273920803430883E-008)
   0.0000000000000000        0.0000000000000000        0.0000000000000000                2          11           1           3           1 (-2.31617600827363732E-018,-1.45432103934692378E-008)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2          11           2           1           1 (-1.69418950287339165E-002,-4.41335477181845591E-003)
  0.25000000000000000        0.0000000000000000        0.0000000000000000                2          11           2           2           1 (-8.41112431209867228E-003,-2.19109318387528508E-003)
